id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
202991,Papa Pizza,"Perambur,Chennai",3.7,50+ ratings,� 150,"Chinese,Pizzas",2.24E+13,https://www.swiggy.com/restaurants/papa-pizza-kolathur-main-road-perambur-chennai-202991,"Papa Pizza, No 75 Kolathur main road, Kolathur ,Chennai  600099",Menu/202991.json
104873,Deccan Elite Multi Cuisine restaurant,"Attapur,Hyderabad",4.1,1K+ ratings,� 300,"Biryani,North Indian",1.36E+13,https://www.swiggy.com/restaurants/deccan-elite-multi-cuisine-restaurant-upparpally-janachaitanya-colony-hyderabad-104873,"Deccan Elite Multi Cuisine restaurant, Pillar N0 214, Dairy Farm Circle, Upparpally, Attapur,Hyd",Menu/104873.json
273385,Monginis,"Kamothe,Mumbai",4.1,50+ ratings,� 300,"Bakery,Desserts",2.15E+13,https://www.swiggy.com/restaurants/monginis-kamothe-panvel-mumbai-273385,"Monginis, Shop No 02 1A Mansarovar Complex Sec 34 Kamothe District - Raigad,STATE Maharashtra",Menu/273385.json
368239,Waffle chef,Thrissur,4.4,20+ ratings,� 250,Desserts,2.13E+13,https://www.swiggy.com/restaurants/waffle-chef-puzhakkal-punkunnam-thrissur-368239,"Waffle chef, Unnamed Road, Puzhakkal, Thrissur, Kerala 680013, India",Menu/368239.json
537468,CAKE KING,"Dugri,Ludhiana",--,Too Few Ratings,� 200,Bakery,license,https://www.swiggy.com/restaurants/cake-king-dugri-ludhiana-537468,"CAKE KING, SHOP NO 1 PHASEE I URBAN VIHAR DUGRI, Police Station Dugri, Ludhiana-1(P/S-5,8, Model Town,Dugri, PAU, Haibowal, Sarabha Nagar), Ludhiana, Punjab, 141013",Menu/537468.json
382893,5 Star Chicken,Sirsi,3.8,20+ ratings,� 200,Snacks,2.12E+13,https://www.swiggy.com/restaurants/5-star-chicken-lionsnagar-sirsi-382893,"5 Star Chicken , CTS NO 348/318 , Ward No 25 Gajanan Rice mill Road , Sagara",Menu/382893.json
107409,Cafe Katta,Ahmednagar,--,Too Few Ratings,� 200,"Fast Food,Waffle",2.15E+13,https://www.swiggy.com/restaurants/cafe-katta-professor-chowk-anand-nagar-east-ahmednagar-107409,"Cafe Katta, PROFESOR CHOWK,SAVEDI",Menu/107409.json
455515,Nandans Cafe,Ranaghat-wb,4.1,20+ ratings,� 200,"Chinese,Indian",2.28E+13,https://www.swiggy.com/restaurants/nandans-cafe-ranaghat-ranaghat-wb-455515,"Nandans Cafe, Gopalnagar Road, Nasra, Pakar More, ANULIA, RANAGHAT -I,  Nadia.",Menu/455515.json
46802,Royal Dhaba,"North Mohali,Chandigarh",3.7,100+ ratings,� 350,"North Indian,Thalis",1.21E+13,https://www.swiggy.com/restaurants/royal-dhaba-phase-7-sector-61-chandigarh-46802,"Royal Dhaba, SCF 40, Phase 7, Mohali",Menu/46802.json
162499,The Dragons Kitchen,"Behala,Kolkata",--,Too Few Ratings,� 300,Chinese,2.28E+13,https://www.swiggy.com/restaurants/the-dragons-kitchen-behala-kolkata-162499,"The Dragons Kitchen, 14/60, CHANDITALA MAIN ROAD (YASHKI KALPANA APARTMENT) NEAR CHANDI MATA MANDIR, KOLKATA",Menu/162499.json
522858,Ayana Chicken House,"Dilshad Gardens,Delhi",--,Too Few Ratings,� 400,"North Indian,Pizzas",2.33E+13,https://www.swiggy.com/restaurants/ayana-chicken-house-dilshad-gardens-delhi-522858,"Ayana Chicken House, D-208-b kh. No. 193 gali no.10 jagatpuri Mandoli road delhi 110093, BABAR PUR,  SHAHDARA, Shahdara, Delhi - 110093",Menu/522858.json
11176,Chutneys,"Kukatpally,Hyderabad",3.9,1K+ ratings,� 500,"North Indian,Chinese",1.36E+13,https://www.swiggy.com/restaurants/chutneys-kphb-main-road-kukatpally-hyderabad-11176,"Chutneys, Plot 1, One Square Mall, Near Viswanath Theatre, Above Kalyana Kanchi, Kukatpally, Hyderabad",Menu/11176.json
438448,Siyaram's Famous Amritsari Kulche,"Chattarpur,Delhi",--,Too Few Ratings,� 240,"Indian,Snacks",2.33E+13,https://www.swiggy.com/restaurants/siyarams-famous-amritsari-kulche-chattarpur-delhi-438448,"Siyaram's Famous Amritsari Kulche, A-55, Phase 2, Chattarpur Enclave, Chhatarpur, New Delhi, Delhi 110074, India",Menu/438448.json
363818,Manis Cafe,"Matunga Wadala,Mumbai",4.4,1K+ ratings,� 300,"South Indian,North Indian",1.15E+13,https://www.swiggy.com/restaurants/manis-cafe-deodhar-road-matunga-sion-mumbai-363818,"Manis Cafe, 279 C 40 KESHAV BHUVAN GROUND FLOOR DEODHAR ROAD NAPPU GARDEN MATUNGA EAST MUMBAI 400019 GREATER MUMBAI WARD F/N GREATER MUMBAI MAHARASHTRA 400019",Menu/363818.json
379665,Maitri Cafe,"PCMC,Pune",--,Too Few Ratings,� 150,"Snacks,Cafe",2.15E+13,https://www.swiggy.com/restaurants/maitri-cafe-pcmc-pune-379665,"Maitri Cafe, Sr. No. 167/2 Shop no. 2 Kamgaar Nagar Near Poddar International School, Kharalwadi, Pimpri-Chinchwad, Maharashtra 411018, India",Menu/379665.json
435709,KOMALA BAKERY AND DOSA WORLD,Kunnamkullam,--,Too Few Ratings,� 150,"Bakery,Desserts",license,https://www.swiggy.com/restaurants/komala-bakery-and-dosa-world-kunnamkullam-thrissur-435709,"KOMALA BAKERY AND DOSA WORLD, DOOR NO:11/8A,PATTAMBI ROAD,KUNNAMKULAM,THRISSUR,KERALA-680503",Menu/435709.json
226184,Starters,"Esplanade,Kolkata",4.4,20+ ratings,� 350,"Afghani,Chinese",2.28E+13,https://www.swiggy.com/restaurants/starters-esplanade-taltala-kolkata-226184,"Starters, 47 RAFI AHMED KIDWAI ROAD, KOLKATA 700016",Menu/226184.json
307564,Madurai Military Hotel,"Adyar,Chennai",--,Too Few Ratings,� 350,South Indian,license,https://www.swiggy.com/restaurants/madurai-military-hotel-alwarpet-kotturpuram-chennai-307564,"Madurai Military Hotel, 2/10, Gandhi Mandapam Main Road, Kotturpuram, Chennai - 600085",Menu/307564.json
517941,Ahuja s Biryani,"Adajan,Surat",--,Too Few Ratings,� 200,"North Indian,Punjabi",2.07E+13,https://www.swiggy.com/restaurants/ahuja-s-biryani-adajan-surat-517941,"Ahuja s Biryani, 1003, Swastik Apartments, Asopalav Society, Near Tarwadi Road, Tadwadi, Surat 395009",Menu/517941.json
35877,Saleem Javed Rule The Rolls,"Khan Market,Delhi",4.2,50+ ratings,� 600,"Mughlai,Fast Food",1.33E+13,https://www.swiggy.com/restaurants/saleem-javed-rule-the-rolls-khan-market-delhi-35877,"Saleem Javed Rule The Rolls, 44 , First Floor , Khan Market , New Delhi ",Menu/35877.json
555000,Sunny Paji Da Dhaba,Gondal,--,Too Few Ratings,� 200,"Punjabi,Chinese",2.07E+13,https://www.swiggy.com/restaurants/sunny-paji-da-dhaba-bhaktinagar-mavdi-road-rajkot-555000,"Sunny Paji Da Dhaba, NEAR SHIV SHAKTI DAIRY, MAVDI ROAD,Rajkot  360004",Menu/555000.json
136547,Sapper Sama,Patiala,2.8,20+ ratings,� 250,"North Indian,Chinese",license,https://www.swiggy.com/restaurants/sapper-sama-yps-patiala-city-patiala-136547,"Sapper Sama, Shop 1, YPS Market, New Officers Colony, Patiala",Menu/136547.json
492642,Bihari 9000 Biryani Centre,"Madhapur,Hyderabad",--,Too Few Ratings,� 200,Chinese,2.36E+13,https://www.swiggy.com/restaurants/bihari-9000-biryani-centre-madhapur-hyderabad-492642,"Bihari 9000 Biryani Centre, 14-01-209/260 parvat Nagar, allapur Hyderabad 500018 moosapetcircle no 23 Hyderabad Telangana 500018, Telangana 500018, India",Menu/492642.json
449416,HOTEL GREEN STAR,Palakkad,--,Too Few Ratings,� 150,"South Indian,Biryani",1.13E+13,https://www.swiggy.com/restaurants/hotel-green-star-palakkad-town-palakkad-449416,"HOTEL GREEN STAR, 5/214,MEPPARAMBU,PIRAYIRI,PALAKKAD,PALAKKAD,KERALA-678004",Menu/449416.json
14555,Pizza Hut,"R.T. Nagar,Bangalore",3.9,100+ ratings,� 350,Pizzas,1.12E+13,https://www.swiggy.com/restaurants/pizza-hut-80-feet-road-rt-nagar-bangalore-14555,"Pizza Hut, #18, HMT lyt, 80feet rd, ward no 20, Rtnagar, B'lore-560032",Menu/14555.json
513271,THE RAJWADI PLATES,Jabalpur,--,Too Few Ratings,� 200,Indian,2.14E+13,https://www.swiggy.com/restaurants/the-rajwadi-plates-jab-west-jabalpur-513271,"THE RAJWADI PLATES, SHOP NO. 26, JOHNSON TOWER, OPP.  MAHARISHI SCHOOL, GORAKHPUR,  JABALPUR, Jabalpur, Jabalpur, Jabalpur,  Madhya Pradesh - 482001",Menu/513271.json
337895,Poona Sweets Centre,"Viman Nagar,Pune",3.8,20+ ratings,� 300,"Sweets,Snacks",1.15E+13,https://www.swiggy.com/restaurants/poona-sweets-centre-viman-nagar-pune-337895,"Poona Sweets Centre, SHOP NO.4, GERA ENCLAVE, GANPATI CHOWK, VIMAN NAGAR, PUNE 411014, District - Pune PMC, STATE - Maharashtra",Menu/337895.json
574320,Bemisaal Sanjha Chulha,Bikaner,--,Too Few Ratings,� 400,"North Indian,Indian",2.08E+13,https://www.swiggy.com/restaurants/bemisaal-sanjha-chulha-huda-city-gurgaon-574320,"Bemisaal Sanjha Chulha, NEAR AT. SHOP NO. 9, MAIN MARKET SECTOR 29 GURGAON, Basai(50), Gurgaon Haryana-122022",Menu/574320.json
469957,MACHAN RESTAURANT,"Wardha Road,Nagpur",--,Too Few Ratings,� 300,"Pastas,Indian",2.15E+13,https://www.swiggy.com/restaurants/machan-restaurant-wardha-road-nagpur-469957,"MACHAN RESTAURANT, 12 MODERN SOCIETY OPP AIRPORT INGOLE NAGAR SOMALWADA WARDHA ROAD ZONE NO 1 LAXMINAGAR NAGPUR URBAN NAGPUR 1 MAHARASHTRA",Menu/469957.json
463287,Tandoori momos nation,"Tarnaka, Nacharam & Malkajigiri,Hyderabad",--,Too Few Ratings,� 300,"Chinese,Juices",2.36E+13,https://www.swiggy.com/restaurants/tandoori-momos-nation-tarnaka-nacharam-and-malkajigiri-hyderabad-463287,"Tandoori momos nation, H no-4-1-121/82B,vst colony,nacharam,uppal,medipally,medchal-malkajgiri, Telangana 500076, India",Menu/463287.json
577820,USPFC (US Pizza & Fried Chicken),"Zirakpur,Chandigarh",--,Too Few Ratings,� 300,"Pizzas,Snacks",license,https://www.swiggy.com/restaurants/uspfc-us-pizza-and-fried-chicken-zirakpur-chandigarh-577820,"USPFC (US Pizza & Fried Chicken), SCO no 19 Ground Floor, Hollywood Plaza, VIP Rd, Zirakpur, Punjab 140603, India",Menu/577820.json
415372,Barbeque Nation,"Kanakapura Road,Bangalore",3.9,100+ ratings,� 600,"North Indian,Barbecue",1.12E+13,https://www.swiggy.com/restaurants/barbeque-nation-doddakallasandra-building-kanakpura-main-road-bangalore-415372,"Barbeque Nation, No 5 AND 6 3RD FLOOR BANK OFFICERS AND OFFICEALS HOUSING BUILDING DODDAKALLASANDRA KANAKPURA MAIN ROAD BANGALORE , Jayanagar , B.B.M.P South, Karnataka-560062",Menu/415372.json
510837,Saligramam Vaishavas Thattu Idly Kadai,"Vadapalani,Chennai",4.3,50+ ratings,� 200,"South Indian,Chinese",1.24E+13,https://www.swiggy.com/restaurants/saligramam-vaishavas-thattu-idly-kadai-vadapalani-chennai-510837,"Saligramam Vaishavas Thattu Idly Kadai, PLOT NO.40, K.K SALAI, PILLAIYAR KOIL STREET, KAVERI RANGAN NAGAR, SALIGRAMAM, CHENNAI, Chennai Corp. Ward - 129, Chennai, Tamil Nadu-600093",Menu/510837.json
541313,SKY DINE (A UNIT OF SUMMER OF 69),"Central Kolkata,Kolkata",--,Too Few Ratings,� 300,"North Indian,Chinese",1.28E+13,https://www.swiggy.com/restaurants/sky-dine-a-unit-of-summer-of-69-central-kolkata-kolkata-541313,"SKY DINE (A UNIT OF SUMMER OF 69), 34, DR. SUNDARI MOHAN AVENUE, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West  Bengal-700014",Menu/541313.json
370376,OYE CHHOTU,Sultanpur,--,Too Few Ratings,� 400,"Indian,North Indian",1.33E+13,https://www.swiggy.com/restaurants/oye-chhotu-vasant-kunj-delhi-370376,"OYE CHHOTU, PROPERTY NO.44, E/9 ON G/F, MEASURING AREA 450 SQ. FT SITUATED AT KISHAN GARH, VASANT KUNJ NEW DELHI=110070, VASANT VIHAR, New Delhi, Delhi, 110070",Menu/370376.json
168258,Barbies Cafe,Beed,--,Too Few Ratings,� 200,Pizzas,2.15E+13,https://www.swiggy.com/restaurants/barbies-cafe-jalna-rd-sathe-chowk-shahunagar-beed-168258,"Barbies Cafe, Jalna Rd, Sathe Chowk, Beed, Maharashtra 431122",Menu/168258.json
58283,"Acacia - Biryani, Kebabs & Wraps","Gomti Nagar,Lucknow",3.9,100+ ratings,� 250,"North Indian,Biryani",2.27E+13,https://www.swiggy.com/restaurants/acacia-biryani-kebabs-and-wraps-opposite-lohia-park-gomti-nagar-lucknow-58283,"Acacia - Biryani, Kebabs & Wraps, 1/117 Vijay Khand, Gomti Nagar, Lucknow",Menu/58283.json
323175,TANDOOR,"Greater Mohali,Chandigarh",--,Too Few Ratings,� 300,"Indian,Snacks",2.21E+13,https://www.swiggy.com/restaurants/tandoor-greater-mohali-sunny-enclave-chandigarh-323175,"TANDOOR, BOOTH NO.22,SECTOR-125,NEW SUNNY ENCLAVE,GREATER MOHALI KHARAR,AJITGARH,MOHALI,PUNJAB-140301",Menu/323175.json
189935,Home Meals,"Guindy,Chennai",--,Too Few Ratings,� 200,"Biryani,South Indian",1.24E+13,https://www.swiggy.com/restaurants/home-meals-guindy-chennai-189935,"Home Meals, No 59 Tiny street Thiru Vi Ka Industrial Estate Guindy Chennai 600032",Menu/189935.json
13265,Double Roti,"Annanagar,Chennai",4.3,100+ ratings,� 1000,Continental,1.24E+13,https://www.swiggy.com/restaurants/double-roti-4th-avenue-annanagar-east-chennai-13265,"Double Roti, A-2,  2nd Avenue Annanagar East.  Jag Tirth / G L Khanna Chennai 600102.  Land Mark  Near to Annanagar East Metro Station  Before Round Tana",Menu/13265.json
408412,The Big Bake Theory,"Mayur Vihar,Delhi",--,Too Few Ratings,� 300,"Bakery,Desserts",2.33E+13,https://www.swiggy.com/restaurants/the-big-bake-theory-mayur-vihar-delhi-408412,"The Big Bake Theory, A62,Ground Floor, Street 4 ,Madhu Vihar 110092,01122231806, IP Ext, Madhu Vihar, I.P.Extension, Patparganj, Delhi, 110092, India",Menu/408412.json
520830,Tifin Box,Rohtak,--,Too Few Ratings,� 350,"North Indian,Thalis",2.08E+13,https://www.swiggy.com/restaurants/tifin-box-rohtak-city-rohtak-520830,"Tifin Box, Shop 21 ,Geeta Complex ,Opp. OLd  session court, Rohtak (Rural)(Part)(74),  Rohtak, Rohtak, Haryana - 124001",Menu/520830.json
529975,chill bro,"Ambattur,Chennai",--,Too Few Ratings,� 250,"Beverages,Desserts",2.24E+13,https://www.swiggy.com/restaurants/chill-bro-mogappair-chennai-529975,"chill bro, S Reddy St, Periya Colony, Chennai, Tamil Nadu 600058, India",Menu/529975.json
356069,Urban Sense,Valsad,--,Too Few Ratings,� 200,"Snacks,Mexican",1.07E+13,https://www.swiggy.com/restaurants/urban-sense-city-r-m-park-valsad-356069,"Urban Sense, Shop no 116 1 floor m square Mall rithal road OPP anchor heights valsad",Menu/356069.json
441570,Coffee Ani Barach Kahi,Satara,--,Too Few Ratings,� 200,"Beverages,Italian",2.15E+13,https://www.swiggy.com/restaurants/coffee-ani-barach-kahi-satara-city-satara-441570,"Coffee Ani Barach Kahi, City survey no 73A, Shop No G1, Pantacha GoT, satara, satara",Menu/441570.json
493142,Al-Rehman,"Tarnaka, Nacharam & Malkajigiri,Hyderabad",--,Too Few Ratings,� 500,Biryani,2.36E+13,https://www.swiggy.com/restaurants/al-rehman-tarnaka-nacharam-and-malkajigiri-hyderabad-493142,"Al-Rehman, Moula Ali Station Rd, Baba Nagar, Nacharam, Secunderabad, Telangana ",Menu/493142.json
458455,Labaabdar Chaap,"Laxmi Nagar,Delhi",--,Too Few Ratings,� 300,"North Indian,Chinese",2.33E+13,https://www.swiggy.com/restaurants/labaabdar-chaap-greater-kailash-2-laxmi-nagar-delhi-458455,"Labaabdar Chaap, NO 63 KALKA JI RAM PURI NEW DELHI 110019",Menu/458455.json
524277,Bateel,"Vastrapur,Ahmedabad",--,Too Few Ratings,� 1000,"Healthy Food,Snacks",1.07E+13,https://www.swiggy.com/restaurants/bateel-vastrapur-ahmedabad-524277,"Bateel, Iscon Emporio, Shop No.134, 1st floor, Beside Star bazar, Satellite Road, Jodhpur Cross Roads Ahmedabad - 380015",Menu/524277.json
173360,Foodizo,"Salt Lake,Kolkata",--,Too Few Ratings,� 200,"Indian,Chinese",2.28E+13,https://www.swiggy.com/restaurants/foodizo-salt-lake-sector-v-bidhannagar-kolkata-173360,"Foodizo , Nayapatti Main Rd, Nayapatty, AN Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091, India",Menu/173360.json
512321,Alfa Home Food Services,Nadiad,--,Too Few Ratings,� 250,"Indian,Chinese",license,https://www.swiggy.com/restaurants/alfa-home-food-services-nadiad-city-nadiad-512321,"Alfa Home Food Services, 20, Saujanya Park Society, NADIAD(KHEDA), NADIAD(KHEDA), , Gujarat, 387002",Menu/512321.json
548376,Pehla Pyaar Food Cafe,Silvassa,--,Too Few Ratings,� 200,"Cafe,Chinese",2.07E+13,https://www.swiggy.com/restaurants/pehla-pyaar-food-cafe-vapi-city-vapi-548376,"Pehla Pyaar Food Cafe, SHOP NO 11 MRK SHOPPING CENTER ,NEAR KBS COLLEGE OPP. ESIC HOSPITAL VAPI SILVASSA ROAD , Chanod Md , Pardi, Valsad, Gujarat",Menu/548376.json
380702,Kwality Walls Frozen Dessert and Ice Cream Shop,"Madipakkam,Chennai",4.6,100+ ratings,� 300,Ice Cream,1.24E+13,https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-alandur-madipakkam-chennai-380702,"Kwality Walls Frozen Dessert and Ice Cream Shop, ASM ABDUL CADER AND CO (ASM IN & OUT): 355, Cement Road Alandur, Kancheepuram, Tamilnadu-600016",Menu/380702.json
442187,Al-Gulzar Biryani Corner,"Jasola,Delhi",--,Too Few Ratings,� 220,"Indian,Biryani",2.33E+13,https://www.swiggy.com/restaurants/al-gulzar-biryani-corner-jasola-delhi-442187,"Al-Gulzar Biryani Corner, Shop No B-88 G/F R/S R S Shahin Bagh Abul Fazal Enclave Okhla Defence Colony South East Delhi-110025",Menu/442187.json
505925,Dohiti bake house,"Viman Nagar,Pune",4.5,20+ ratings,� 450,"French,Desserts",1.15E+13,https://www.swiggy.com/restaurants/dohiti-bake-house-viman-nagar-pune-505925,"Dohiti bake house, Villa No 4, Plot No 118, Kalpana Villa Condominium, Viman Nagar, Lohgaon, Haveli- South of Mutha River, Pune, Maharashtra, 411014",Menu/505925.json
464529,Jungle Safari,"Sector 15_FBD,Gurgaon",--,Too Few Ratings,� 200,"Chinese,Thalis",2.08E+13,https://www.swiggy.com/restaurants/jungle-safari-sector-15-faridabad-464529,"Jungle Safari, Opposite Gopal Vatika, Sector 88, Greater Faridabad , Faridabad, Haryana-121002",Menu/464529.json
390040,NH1 Bowls - Highway To North,"Arekere,Bangalore",4.2,20+ ratings,� 250,"North Indian,Punjabi",1.12E+13,https://www.swiggy.com/restaurants/nh1-bowls-highway-to-north-arakere-mico-layout-main-road-arekere-bangalore-390040,"NH1 Bowls - Highway To North, Shop No. 5, Shbari Complex, Arakere Mico Layout main Road, Govinda Reddy Layout, Off B G Road",Menu/390040.json
475355,City center,Chandrapur,--,Too Few Ratings,� 200,South Indian,2.15E+13,https://www.swiggy.com/restaurants/city-center-jairaj-nagar-chandrapur-475355,"City center, NEAR MATA MANDIR CHAVAN FACTORY JALNAGAR CHANDRAPUR",Menu/475355.json
477184,Ragi Vada Pav,"Lajpat Nagar,Delhi",--,Too Few Ratings,� 84,"Street Food,Fast Food",2.33E+13,https://www.swiggy.com/restaurants/ragi-vada-pav-lajpat-nagar-delhi-477184,"Ragi Vada Pav, A-44, Second Floor, Block A, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India",Menu/477184.json
340215,SS SHAWARMA CORNER,"Chrompet,Chennai",--,Too Few Ratings,� 300,"Arabian,Barbecue",2.24E+13,https://www.swiggy.com/restaurants/ss-shawarma-corner-chrompet-chennai-340215,"SS SHAWARMA CORNER, NO: 26, RANGANATHAN MUDALI STREET, C PALLAVARAM",Menu/340215.json
554300,New Alams,"Attapur,Hyderabad",--,Too Few Ratings,� 250,"Biryani,Snacks",license,https://www.swiggy.com/restaurants/new-alams-attapur-hyderabad-554300,"New Alams, Pahadi, rajendranagar, circle no.6 , hyderabad, Malakpet Circle No. 6 Hyderabad, telangana-",Menu/554300.json
524045,Tandoori King,"Uttam Nagar,Delhi",--,Too Few Ratings,� 200,"Tandoor,Mughlai",2.33E+13,https://www.swiggy.com/restaurants/tandoori-king-uttam-nagar-delhi-524045,"Tandoori King, B-9, SHOP NO-2, RAMA PARK, UTTAM ,OPP METRO PILLAR 767 NAGAR, NEW Delhi - 110059",Menu/524045.json
444209,Tasty Square,Patiala,--,Too Few Ratings,� 200,"Snacks,Chinese",2.21E+13,https://www.swiggy.com/restaurants/tasty-square-patiala-city-patiala-444209,"Tasty Square, Ablowal Road, Opposite Thapar College, Prem Nagar, Patiala",Menu/444209.json
395157,Khan Rolls Center,"Kondhwa,Pune",3.8,100+ ratings,� 250,"Snacks,North Indian",2.15E+13,https://www.swiggy.com/restaurants/khan-rolls-center-mohammadwadi-kondhwa-pune-395157,"Khan Rolls Center, kitchen no 103, palace orchard first floor, kondwa road , Pune Pune.",Menu/395157.json
354401,Marvel Cafe,"Porur,Chennai",--,Too Few Ratings,� 250,"Biryani,Chinese",1.24E+13,https://www.swiggy.com/restaurants/marvel-cafe-porur-nesapakkam-chennai-354401,"Marvel Cafe, Plot no. 18, Majestic Colony, Valasaravakkam, Chennai, Tamil Nadu 600087, India",Menu/354401.json
530764,Banku Chicken Corner,Palampur,--,Too Few Ratings,� 250,North Indian,2.09E+13,https://www.swiggy.com/restaurants/banku-chicken-corner-palampur-palampur-530764,"Banku Chicken Corner, Subhash chowk, Palampur, bhawarna, kangra",Menu/530764.json
299226,PRATIK RESTAURANT,"Powai,Mumbai",3.8,50+ ratings,� 250,"Indian,Chinese",2.15E+13,https://www.swiggy.com/restaurants/pratik-restaurant-powai-mumbai-299226,"PRATIK RESTAURANT, OPP BLDG NO- 3 & 4, Sangharsh Nagar, Chandivali Farm Road, Andheri East, Mumbai, Maharashtra 400072, India",Menu/299226.json
109451,Yalla Momos,"Baner,Pune",4.4,50+ ratings,� 250,"Chinese,Tibetan",1.15E+13,https://www.swiggy.com/restaurants/yalla-momos-baner-pune-109451,"Yalla Momos, Shop No 2, S No 2/8/1, Windsor Commerce Bldg, Next to Giridhar Restaurant, Baner, 411045",Menu/109451.json
418099,THE TALL GRASS,"Ramapuram,Chennai",--,Too Few Ratings,� 200,"Beverages,Snacks",2.24E+13,https://www.swiggy.com/restaurants/the-tall-grass-ramapuram-chennai-418099,"THE TALL GRASS, 2/503, River View Road, Ambedkar Nagar,  Manapakkam, Chennai , 600125,  Kundrathur block Ward-156, Kundrathur  block, Kancheepuram, Tamil Nadu -  600125",Menu/418099.json
498423,Pujitha Falooda,"Governorpet,Vijayawada",--,Too Few Ratings,� 150,Beverages,2.01E+13,https://www.swiggy.com/restaurants/pujitha-falooda-governorpet-vijayawada-498423,"Pujitha Falooda, Labbipet, Vijayawada, Andhra Pradesh, India",Menu/498423.json
